,Unnamed: 0,content
1929,1929,　　在正文播完后，广告短片式的片尾彩蛋巧妙的反转情节往往能给网友带来意想不到的惊喜，犹如“天外飞仙”这一绝世武功，让网友在观看时全情投入、如痴如醉，在似是而非的招数中出其不意，自然接受了广告的“洗礼”。尤其，《火星情报局》第二季的片尾彩蛋在质感方面远超一般节目，重新定义了彩蛋。比如在开篇节目中的搬家篇，邀请TVB演员专业演绎；在第8期节目中，更是邀请了《舌尖上的中国》配音老师专业打造纪录片级vivo X9广告。
1930,1930,　　更有，第11期节目中片尾彩蛋处海澜之家的广告植入与内容进行了精心编排，如何成为年度王牌特工的剧情反转，成为了片尾超强笑点与亮点，获得了网友们的超级好评。
1931,1931,　　凭借节目琳琅满目、妙趣横生的创意广告形态，通过快节奏、有内涵、够趣味的内容，《火星情报局》不仅改变了年轻受众以往对广告的刻板印象，更提高了他们对于品牌信息的接受度和兴趣。
1932,1932,　　未来，在阿里大文娱生态的赋能下，优酷将打造出一系列以《火星情报局》为代表的“超级网综”，以抓人眼球的花式创意广告形式，携手品牌玩High内容营销。
1933,1933,"　　,中新网,1月23日电  职场励志动画片《嫁人就嫁灰太狼》将于今年2月14日上线，该片讲述的是拥有灰太狼精神的人类胡飞(wolffy)，作为刚毕业菜鸟的职场打拼励志故事。创作访原创动力团队成员苏婉梓近日接受媒体采访时表示，全新IP的培育过程比结果重要，能为团队带来更多关于开发青年向动画的思考。"
1934,1934,　　苏婉梓表示，原创动力作为一家国内知名的原创动漫公司，会坚持不断地做新的尝试，创作更多趣味的动漫形象，开发更多优质动画片，为中国动漫的崛起贡献自己的一份力量。对于早前创作的《欢乐大联盟》，苏婉梓称简约手绘风一方面是想打造全新感觉，符合时下年轻人的口味，也是为了有利于为日后衍生产品的开发，“比如霹雳鼠是一杯带吸管的牛奶柠檬茶，闪电鹿是完全运用直线条的鹿”。
1935,1935,　　因为《欢乐大联盟》和《嫁人就嫁灰太狼》都在网络播出，苏婉梓解释称“取决于我们的目标观众”，“《欢乐大联盟》是无声默剧，全程没有对白，剧情贴近生活，内容轻松幽默，风格简约时尚，脑洞大开，较为适合青少年、成年人观看。《嫁人就嫁灰太狼》讲述主角胡飞在“狼族文化”的职场中处处碰壁却从不放弃，努力升职的励志故事，非常适合准备毕业，以及刚工作的年轻人观看。而网络平台也是近年来青少年、白领最主要的观看平台，因此我们锁定网络播放”。
1936,1936,　　因为原创动力曾打造“喜羊羊”系列少儿动画，对于开发青年向动画，苏婉梓认为最大的障碍是观念，“目前国内存在‘卡通就是给小孩看’的观念，认为爱看动画片的年轻人是不务正业的，但其实，很多国外引进的动画、漫画、动画电影，制作精良，内容极具内涵，适合青少年、成年人观看”。
1937,1937,　　在苏婉梓看来，随着网络、新媒体的出现、普及，以及更多优质动漫平台的涌现，相信动画在未来，将会产生下一个增长新高点。同时她也提到，动画专业人才培养也是关键。“国内对于动画行业的重视，近20、30年才慢慢兴起，动画制作专业逐渐出现在一些高校选修专业科目当中，队伍逐渐壮大，但水平参差。专业人才的储备、培养，是我们高校、企业的头等大事。”
1938,1938,　　针对IP的创作的推广，苏婉梓分享经验称， “为了能够创作出‘让人一眼记住’的角色，角色设计需要足够的纯粹和符号化，并能匹配故事内容，突显人物性格，给观众足够的代入感”。她坦言，前期做大量的市场调研和资料搜集，精准匹配目标用户，反复考量设计方案，这些都是必不可少的。制作中，形象把关也是关键，动画导演要在团队制作前，订立明确的制作标准，给团队清晰指引，以防“走样”。”
1939,1939,　　另外，苏婉梓也表示，对于全新IP的推广，要有足够的心理准备，预备打持久战。另外，她建议，在全新IP创作之初，就要考虑发行方案、授权业务、开发衍生品等一系列事宜，实现艺术性与商业性的平衡。
1940,1940,　　据悉，动画片《嫁人就嫁灰太狼》将于2月14日上午10点30分，在腾讯、优酷土豆、乐视、搜狐、芒果TV、PPTV等视频网站播出。(完)
1941,1941,　　周日(1月22日)，大型少儿口才养成教育节目《小小演说家》本期收视再次引爆荧屏。节目中，小选手祁盛源一篇关于00后梦想的演讲，率先引发了导师的激烈争论;爱运动小孩王浩怿，证明爱动并不是缺点而是一种特殊的思考方式; 萌娃李紫溪讲述“隔代教育”，用别样可爱方式诠释严肃话题;8岁双胞胎男生 “合体”演说，兄弟情深现场“示爱”;还有小美女金美成讲述她是如何变成“女汉子”的。没错，本期五位小选手的表现可谓是精彩纷呈，绝对撩人。
1942,1942,　　00后早熟男孩现场嘶吼泪奔，“我长大，你却变老了”!
1943,1943,　　一上场的贯口就惊艳四座，引得马丁老师不惜违反规则抢先拍灯，少年007祁盛源刚一出场，就给人留下了深刻的印象。之后演讲的题目更是语出惊人，开始以为是畅谈理想，后来才发现孩子的理想并没有成年人那么务实但却十分感人，一句“我长大，你却变老了”更是感人肺腑，催人泪下。祁盛源拥有着这个年龄段孩子少有的成熟“让我们的心按照自己的方式去跳动，做我们本来想做的，说我们本来想说的”没有人能想到这样的呼吁竟然是出自一个10岁孩子的口中。果然自古英雄出少年!
1944,1944,　　爱动小孩心里苦 七岁演说家王浩怿演绎趣味童年
1945,1945,　　可以看出来慢热的王浩怿刚上场时还有一些紧张，但最后还是用自己的纯真和乐天打动了两位导师，同时也引发了专家对“多动症”的讨论。其实爱动才是孩子的天性，正如周群老师所说的：孩子最可贵，最可爱的一点就是纯真活泼。演讲结束后的王浩怿明显轻松了许多，在台上蹦蹦跳跳了起来。希望这个爱动的小帅哥能一直快乐下去，成为演讲中他自己所说的“一直进步成为妈妈引以为豪的宝贝。”
1946,1946,　　“凶”姥姥和妈妈的奇葩宫斗大戏!7岁孩子一句话让人暖心!
1947,1947,　　都说三个女人一台戏，七岁小美女李紫溪上台畅谈隔代教育，表示“两个半”女人唱起戏来也不清净呀~小姑娘岁数虽小但是非常明白事理，深深知道姥姥和妈妈都很爱她，并且给自己做了准确的定位“我有一个幸福的大家庭，而我就是这个家庭的润滑剂和粘合剂。最后一句“家和万事兴”更是格外令人暖心!这么懂事的小姑娘得到了三位导师们的一致点赞争抢，看来这场“宫斗大戏”也要靠小主角出马摆平了!
1948,1948,　　8岁双胞胎兄弟“合体”演说 现场示爱感动所有人
1949,1949,　　在已经习惯一位选手独自演讲的舞台，当这期节目中最特殊的一组小选手，任子健、任子康兄弟出场时，让在场导师和嘉宾都瞪大了眼睛，对他们产生了浓厚的兴趣。演讲中，兄弟二人首先讲述了因为他们长相相似而引发的一个个让人啼笑皆非的囧事，引得场上笑声连连。而在后续的演讲中二人互相示爱，感谢这个和自己长得一模一样的人在成长路上的一直陪伴，场面十分温馨。
1950,1950,　　女汉子是怎样炼成的?是不是基因问题一看就知道!
1951,1951,　　作为最后一位登场的小选手，金美成长相看起来十分文静，但是她骨子里却是个十足的”女汉子”。演讲中她以“女汉子”的特点为切入点，讲述了父亲鼓励自己要具有冒险精神的教育方式，促成了她现在的这种性格。还有五年来她不怕苦、不怕痛的练习击剑的故事，显示出了她作为“女汉子”的一种自豪感。
1952,1952,　　随着分组赛的逐步推进，导师战队的名额也逐渐减少，导师之间的抢人大战也变得愈加激烈，到底哪位导师战队会率先满员呢?更多精彩内容，敬请关注每周日17:30首播和次周六11:30重播的中国教育一套(CETV-1)《小小演说家》，也可登录爱奇艺和优酷视频观看完整节目!
1953,1953,　　鸡年将至，新年新气象。南方卫视《城事特搜》栏目焕然一新的演播厅，迎来了一名和以往不同的主持人，它就是神州云海机器人艾娃，在《城事特搜》春节特别节目中艾娃将与主持人同台配合，插科打诨，鸡年话“鸡事”为广大电视观众呈现一幅别开生面的新春画面。
1954,1954,"

"
1955,1955,　　《城事特搜》作为广东南方卫视(TVS2)一档融生活资讯文化传播与社会热点问题透视于一体的新型电视节目，创意独特、策划新颖、手法幽默。2002年6月17日推出以来收视率和市场占有率一直位居本土同类节目的榜首。“艾娃”作为商用室内服务机器人的代表凭借着稳定的平台技术和不断迭代的创新已经被大众所熟知和赞赏，这也是南方卫视与神州云海双方能够擦出火花，达成合作的原因！
1956,1956,　　《城事特首》春节特别节目将从金鸡报晓、闻鸡起舞、山鸡变凤凰、鸡年有爱豪礼满天下鸡路数、鸡年说鸡等一系列与“鸡”相关的话题。
1957,1957,　　“各位特搜的粉丝，大家好，我是艾娃，欢迎您收看2017除夕晚的《城事特搜》……”此次艾娃颇具磁性的粤语腔调，一发声便引起了大家的赞叹，主持人阿洛、陈星同也被调侃的开怀大笑。节目现场机器人与主持人的趣味对话加上外景现场以“鸡”为话题展开的一系列报道，使得整个《城事特搜》春节特别节目将给观众带来一场热闹、喜庆、新颖、科技、的新春视觉盛宴。
1958,1958,　　《城事特搜》2017年春节特别节目将于1月27日(除夕当晚)和1月30到2月3日(大年初三到初七)在广东南方卫视准时为观众呈现。节目19∶00首播 次日13∶45重播。爱奇艺与PPTV网络电视同步呈现。敬请期待。
